ind_run_1,ind_run_2,ind_run_3,ind_run_4,ind_run_5,ind_run_6,ind_run_7,ind_run_8,ind_run_9,ind_run_10,ind_run_11,ind_run_12,ind_run_13,ind_run_14,ind_run_15,ind_run_16,ind_run_17,ind_run_18,ind_run_19,ind_run_20,ind_run_21,ind_run_22,ind_run_23,ind_run_24,ind_run_25,ind_run_26,ind_run_27,ind_run_28,ind_run_29,ind_run_30,ind_run_31,ind_run_32,ind_run_33,ind_run_34,ind_run_35,ind_run_36,ind_run_37,ind_run_38,ind_run_39,ind_run_40,ind_run_41,ind_run_42,ind_run_43,ind_run_44,ind_run_45,ind_run_46,ind_run_47,ind_run_48,ind_run_49,ind_run_50,ind_run_51,ind_run_52,ind_run_53,ind_run_54,ind_run_55,ind_run_56,ind_run_57,ind_run_58,ind_run_59,ind_run_60,ind_run_61,ind_run_62,ind_run_63,ind_run_64,ind_run_65,ind_run_66,ind_run_67,ind_run_68,ind_run_69,ind_run_70,ind_run_71,ind_run_72,ind_run_73,ind_run_74,ind_run_75,ind_run_76,ind_run_77,ind_run_78,ind_run_79,ind_run_80,ind_run_81,ind_run_82,ind_run_83,ind_run_84,ind_run_85,ind_run_86,ind_run_87,ind_run_88,ind_run_89,ind_run_90,ind_run_91,ind_run_92,ind_run_93,ind_run_94,ind_run_95,ind_run_96,ind_run_97,ind_run_98,ind_run_99,ind_run_100,expected_error,theoretical_bound
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.51020408163265
97.38543585654071,95.02997807319667,94.96898540152999,96.51593814628562,94.91419707717638,95.89197385710273,96.28938206581934,96.7891000774166,95.82715162367,97.0198611040844,96.3633239523654,95.65591776460813,96.81781140618398,96.19585626599724,97.27907260724557,96.21432825560068,95.76607533968495,97.32688254530015,94.95503033709711,95.43060877340592,96.69454301682141,95.67775377200637,96.01350632931587,94.25274593578278,95.91410226099826,97.55900161802208,96.62933553611866,96.3641729107652,97.01591013429282,95.76034302976817,95.64045126141797,95.77174866575385,97.65094124839783,96.9809033289295,95.19979894297428,97.5674126235837,96.03662970349929,94.98311381744769,96.25145098173746,97.63577945940007,98.13677579446889,98.34582030828133,96.68427133923663,95.8111376916049,94.78176860611937,94.19034369508272,96.08866214685843,95.78390063209777,96.61891646229088,97.32836168276953,95.77216349688366,96.48530071770007,94.81866976629121,96.93061504292491,95.63969689017114,95.58366114359359,95.66233286589116,96.40805653919136,95.76033029636339,96.63731905647799,96.40196663767752,97.00366461022044,96.86972820574992,96.97620316466491,95.97250084746103,96.57670412121082,97.27925684612661,96.65828090077758,96.7996173074584,97.04965259962864,95.1440185551942,94.60930954524541,98.2685866340153,96.85083388079755,96.14497665096037,95.75259733935435,97.44152644994583,95.70004035243942,96.50041774159875,94.87346453742072,95.68493545989631,95.69194754364645,95.67758101990292,95.15008923360107,96.09936281220946,97.11449611363068,96.27874811097253,96.79454892397264,95.22209500797013,95.47696294627913,97.3137220357605,96.3181910531194,95.41568155818075,95.63026591674178,98.14526316292233,96.23128926249721,96.42459502051463,95.3728262425218,98.04031428977576,96.08132453872294,96.2474224646243,98.55020408163264
93.3587374341605,92.21935987431259,93.09560655266762,93.49784560169708,91.02809361382411,91.49088689239618,93.00013967884504,92.4189989639061,93.40441625087247,91.50462057676734,91.72141369293449,91.41682311612276,93.57228581599944,92.36381006298478,93.72905800154206,93.15477922783361,92.02819104684333,92.48189240329546,91.03004638962882,90.68031163335063,92.54881619488924,93.25731472987768,92.29004722025425,91.13136368785737,92.6736146333865,92.72759704592063,94.88476810882882,92.83017094148467,92.40144647995005,91.5899343299033,93.34447067560887,93.78191345496786,92.8335726273401,92.72982471180278,92.02174741626717,93.7475471038782,91.15107043578539,90.53147390039408,91.87573752819745,93.89059852014546,94.28672777441396,93.91451909285554,93.37609515510714,90.15517417257732,89.98010433141344,89.600640909387,92.42588451891157,91.82618013659582,93.56285551043844,95.17359956952805,92.52946425773267,93.7514685355446,93.30143196147392,91.57806423900286,90.83982959219497,91.92678869651054,91.02695151851375,92.28216539054364,91.77192795002432,93.1131980411692,94.06967489447881,91.94390465213385,92.11923444818474,94.58417060847671,91.60617602979245,92.97087408008812,92.78546966944849,91.21119107229312,94.34823326471013,94.62755542273054,91.79690462248215,90.92706988781309,93.65727076332668,94.98934999309716,93.15358745833973,93.01947656989832,92.42921925033296,91.47546721759464,90.92873439134412,91.60663058375569,90.37384739495623,92.8784890364618,89.50287222201369,92.24574711914664,92.55988089274929,93.74618387462893,92.45667639877477,93.0408817167275,91.98962276971625,90.4632025138113,93.75266833827912,92.30008341631043,91.3064263053737,91.44963599436123,93.88634996723535,93.10954789392562,92.42050818757703,90.62883097879615,95.97481838195299,92.23173903719984,92.46431625250978,96.62862008163263
89.87243053003662,87.6921634778048,89.41337796753378,91.00772381465497,85.8701205181845,88.89193615893322,90.25339548279534,89.0768669040678,90.15490177818072,86.72382717850499,87.06429104094855,85.98018475532031,89.81898378217744,87.45496843223535,89.86942231800604,92.04724921714426,88.61065636066805,89.07471527638266,88.95110829847604,87.59311319929087,89.25956149005528,89.69882224196358,87.44589166073246,87.14222959057837,90.21079011451653,90.89077326703001,90.85827049194752,90.17528757592807,87.89852292043051,88.35721036434755,90.32085095580132,91.73974563141424,89.33575457626179,91.47777075437841,87.34923242294389,91.33501125664014,86.80935739919298,86.04712537936611,87.90656261638964,88.7198966867943,90.39115568557133,90.8565921001764,88.68988845125597,86.03792106887012,86.34537208859076,83.29576266931572,88.15566676774094,89.1653296557122,88.55886644599435,90.71374584382085,88.71366867786877,90.84136462481798,88.74408151109101,87.57228812058243,86.49369811860335,88.57697182528354,87.25949246046174,90.90415279135708,87.18361286228472,88.54101253426664,87.80436287299395,88.89262774170786,89.34969013067551,89.43185199974434,88.90988937701964,88.05416450224932,87.39804361962574,88.87526123853495,90.74506103617254,90.55608134070094,87.49274185858589,85.87935478789267,91.17423674292182,90.44337084745626,89.2894637348555,89.29619898759306,87.88234382495718,89.17641056157488,86.65424881343287,88.40927225169678,87.36973661401962,90.25897182145472,85.46105676476483,88.53561372658363,90.18926893171677,91.16145351801552,89.14987229722897,90.39466072692754,87.80888270035989,87.93633508793208,90.18848301231773,87.9397175822518,88.81524938365338,87.42213338588768,89.69778924590656,89.39792131056406,87.81916729974324,87.68930996114489,93.38615014407091,87.15380843428481,88.78931006410947,94.74469912803264
86.55319789970052,82.11105770078832,86.4554730860585,87.83912018526017,83.68542057209251,85.35739963767797,87.2534445649743,87.43578992359615,86.34725805504003,84.50899329580693,83.50243625185288,82.54670655267093,86.45728898733832,83.86351889109017,85.25324952377139,89.20800367604461,85.50226453018084,85.40993102685869,85.30457889080013,83.47570414001657,85.55229671180682,86.87153935368121,85.38788040056355,83.94317091108884,87.13239188712092,87.32900850595453,88.03836566513148,85.11817233215706,84.47961078828644,84.65314923655588,86.56216818193754,86.45918214650926,84.73116541599774,88.96310881178069,83.62434174653443,88.52507780347584,81.34868007408934,83.56530828741334,84.40366983804128,83.88113845234483,86.32026774842372,87.2878817166994,84.33602449985193,82.09937225822758,83.66355360994915,80.25565638314865,85.04394155583451,85.36941958372552,86.46760875698281,86.94668393471913,85.96538643468678,88.46951621755873,84.79907268034408,85.0644811219303,83.29830305312339,85.31412636422236,82.56742852527516,87.68271103723315,83.14522400754436,85.5727890218985,83.2194832506936,85.67773336482131,86.35380951107902,86.50088158383338,84.58711701242285,84.48025604008282,85.48427683913356,84.7386696756961,87.50234527760149,88.17795585306973,83.22355424447173,81.80379173875545,87.20153262351333,89.2798928436565,85.65237185820082,84.99317765104732,84.92414534793947,84.53021769165471,82.05393962881493,85.20697907322005,85.51114205226737,86.64421288741357,80.36827591304159,86.37968036635857,85.96806272429627,87.43939931219614,84.81750720121902,87.7798367509287,84.36401800151776,84.41963224318907,85.57805733034208,83.68214279027517,84.63801189814416,85.63145647357906,86.19688779155229,85.45363712473318,82.18898981032308,85.14064720214809,87.8905568266384,82.37366918210037,85.2636766744544,92.89770302512318
82.88672403771085,78.0441070229,81.91676042834028,83.7544281465613,80.89976280817099,82.2667937067801,84.34828758224664,83.72238248045288,82.0216974932715,81.32051839306837,79.09912781197441,79.49434491648199,83.0753022366771,80.86729235485743,83.8959865897361,85.2192376708404,81.7457789740306,82.34928386435783,81.0617179024192,80.79390803595935,82.7558849431188,84.45994594397153,80.15878207879555,80.60625620782321,83.45772762007417,84.23814061630804,84.89841647422968,80.01581924972956,79.65468626381048,80.91897518792656,83.93702735857195,83.36561753723576,81.13352493654659,86.31980869198222,81.99307571545359,84.85261330945002,80.029456912886,82.20023783775987,79.97541892293417,82.29844008576954,83.97943928811966,83.11388068791915,80.83885793509602,80.4430480992379,81.77172457616219,76.66447952652608,82.66522697167659,81.77269960343298,83.25474986184972,84.54243149217442,82.50441864346179,85.2007139576991,81.42703407023508,80.40732143583963,80.08930574057577,82.9337995601583,78.69742765567268,84.20892370531051,80.49357630831983,81.24704211507515,81.08241892388604,82.51045188887218,82.20380421826047,82.3811998621343,80.65435696300983,80.00596345539488,81.65058909809986,81.550601130548,83.44310951465971,83.45307720718144,79.99140708922478,79.18916649803491,84.53755931369547,84.57439114669606,81.0786962045184,80.49698570162782,82.01534363014129,80.98502910619797,79.75486634852517,82.03574146325518,82.54197349625949,82.75006264168607,77.3114211003806,83.12172161379877,81.80563070097377,83.85415465203621,82.99249718344504,84.04488350464001,80.65525859161582,80.1453789751477,82.34179542228951,80.06261851746909,80.94352068928346,82.12846834069087,81.87742402719498,82.39852214009902,78.55565207301538,82.36399610892563,84.78851727993512,81.15478201351118,81.91742437422116,91.08690804583077
79.51158636320892,75.20501114295038,77.57016280688127,80.4554141631303,76.58709699396935,79.5599109044636,81.74644555014318,80.86755612980429,79.12579722075408,78.40052435504198,76.37379507677852,75.002747213918,80.69118357487693,75.92305349813364,80.10209632514943,81.00784066966786,77.46236087820829,78.34391745478264,78.70281942702437,77.28792516032408,79.23098578685861,80.71582173907365,76.57273680114706,77.7815462236194,79.98180044035198,82.15618539468996,82.21415466567427,75.99566751983659,76.92292473448106,76.9086167348539,79.87452196666001,79.41870061314268,77.99396564157918,82.48665078017702,79.4001552495533,83.21954152471243,77.6222560466879,78.44496037269333,75.6706309871796,78.73062582525175,79.90470161446744,80.92840816537839,77.12498044232423,75.52938603681733,79.4245218927208,72.52774830767221,80.42771194508455,76.97333080939144,80.14216648152902,82.05777200923227,79.71020514316295,83.1081471185299,79.03505842192521,75.79890316666769,76.48192250083095,80.81602156280691,76.59663231363335,80.21992899586589,76.65145282651785,76.60572911171478,77.47481260638898,80.69788011686421,77.85092714521855,79.72372284996783,78.03642869938798,76.29678323843308,80.3822133276101,77.64666967839523,79.60526245453072,81.23791768471186,77.12997691585493,75.43916731227024,80.41188109177784,80.53772627439042,76.83001742704116,77.45426382607967,78.36574590578738,75.98945931473808,75.84759730242789,78.97893267955617,78.71478542534834,79.73676960121874,72.70803032638656,79.97130620058233,77.28826657552992,81.46379098151802,80.22074294669625,79.15845130018879,78.51194547831128,77.03855814097388,79.31667588211147,75.90220196447595,77.39970928346763,78.80609842293764,78.799192981136,78.62577386076951,76.50852102799499,78.42867527072433,82.38262337005739,76.46814038368402,78.54722068099254,89.31160464813249
75.3946221765127,72.69246035167963,74.55117059600538,79.31064585488268,74.94568082683386,76.2558379119987,77.32653847369588,78.1635011164643,76.40449883792365,76.86855032386026,74.47115629068679,71.52468103135043,78.3203354318972,74.16377184289419,76.04746796708878,77.24046065724953,73.37045581653227,73.3208860293472,75.47366070396974,75.61761574644484,76.10924024005757,76.3950740949862,74.07331864083565,73.87314876345586,77.98616131426512,78.211748778344,80.28818174910751,74.83819485153093,73.61863037708045,73.95379332397212,77.37521344412932,76.29573063755514,75.09839693344598,78.94976936110552,76.56237251308669,79.62879353343266,74.52057563774781,75.62784572645641,71.15178176494777,75.51540500556385,75.95327425006337,78.53444533014968,72.75202468060127,73.37069097127166,75.4730232294165,69.47321348402086,77.34172738700202,73.48649303562536,77.22547649498047,78.66224447088935,77.02265858755173,80.07639534250163,76.76087730384776,73.00936180630973,73.20746404539283,77.65796444471987,74.97370779370992,76.6006876505581,71.53349167115805,73.62897367609867,73.80382997732124,78.17453945627247,75.69081046888395,76.01676788313901,74.36139440067596,73.54923358500508,77.15422403809816,74.11655926078726,75.0384965665508,77.94193736580577,74.46970392708069,73.00272570220349,78.64233667603067,78.0921197718746,73.44807428622259,73.93278017286268,75.78244365966779,72.0544522362486,72.36574325200858,75.74098345472439,76.80406808498516,75.22746173052528,70.1009286673006,74.40661763308985,73.72907746535547,77.78597254990697,75.42124156867753,76.3946152164909,75.29081321694336,75.63635014611727,75.99137775689246,73.39697933711767,74.5158722787915,75.92527000295993,76.04888925196028,75.13239117935379,72.87768221969148,74.03491973796051,78.76593507367214,74.01475159284728,75.43161941186396,87.57109719702908
71.70089608484162,70.71906828099347,70.58293418139519,75.14181896282155,72.32082938773917,73.70759673228288,73.8854717341277,74.57180951628891,75.05351549345846,73.16551175554225,71.32451318416483,68.73415932590919,74.71802703121631,71.33556270769841,73.69364350918318,74.16505013647826,70.66202889372622,71.1402461649433,72.94324991319817,73.48886295079639,71.50295290718361,73.64219091238895,71.69202742252173,70.94784095320341,75.56696010966796,74.19573671958291,77.85916194145219,72.32308451932714,70.07800221138672,70.2970676182247,74.00367900490296,71.77612456045613,72.03181338971638,76.72193675489694,74.40349690789544,76.85218242465363,71.47003936121746,72.37414170931743,68.0578149738966,71.75942555303475,72.807731973625,77.24506308309692,69.75713745619906,69.5131428838783,71.701810220344,66.91241066845103,74.91988609182253,71.12027474793081,72.69619251728345,74.30848129686358,73.72254984913577,77.34658158959178,73.11124389654486,69.05841193329418,71.44125578300921,74.93586704638018,72.79087053987863,72.24509628829973,69.43180310164836,70.45465082921045,70.42934265248316,75.3286946956362,73.6988061735257,74.5000078047262,71.6844170690751,71.12567568798801,73.53294542128617,71.715342242963,72.7839751225439,74.11723921662282,71.55102605376021,71.44174372020457,76.09158080540149,75.84602490941087,71.12074060416839,70.65869708882221,71.58172563540592,68.343509261441,68.2391403266384,72.12170553593047,73.51122134079809,74.19896739882336,67.19138706175144,72.22493388300265,69.10800949785946,74.33240703909107,72.02547814753204,72.45608178594901,72.747586821454,72.86215597596438,73.5624226842578,72.66227492127274,71.96584330617733,72.28466108574133,73.71847199656428,71.97935452959636,70.53749327005619,70.19018976599318,76.30635183019156,70.69058762458599,72.46599157692916,85.8647036919673
68.23863039354195,68.81367795443875,68.40620073204367,73.38042205945104,69.0918774319206,70.60208080497702,71.57965957617924,70.91139786508258,71.21048118527304,70.77000379620414,66.95263962806882,64.56724108652473,71.61817729322058,69.54593184905326,69.34903912454452,71.53701082932612,68.8359381399333,68.49937216828592,70.45679067046017,69.84660056901544,68.99323842254213,71.0217992643586,67.75265555881406,68.68167030197664,71.95665091720664,70.66903194625154,74.78247191388319,68.08705291738352,67.46647333520814,67.13261068546956,70.32577353633503,69.2965967328601,67.811484837485,73.37481972712887,71.67591608534048,74.02481682331882,68.02622080183596,70.33716241722824,65.97503954188272,68.61993191009024,68.4556109803902,74.3866321610565,67.49753789878369,65.09649875410754,68.79070167000248,64.91383558014097,72.97660557458282,66.79203451320755,69.52869244637832,69.89946635972777,71.79968987079359,75.51209894228047,69.59491618703908,65.31231206622184,68.68944277303245,73.13859488146225,70.31797064795512,68.34691252702399,67.49529661541413,68.58372562661602,68.87495583412509,72.3852206572703,70.51682675956765,70.14953896194018,70.34246996303762,68.68274083953446,69.58023926938208,68.49210314126059,71.30416494932709,72.18051529166188,69.6679108373869,69.22675203029044,73.20747232814232,72.24182459079222,67.92173345884228,69.27264633229933,67.97946664750758,65.71620008777782,64.69145517982979,69.68108693130888,70.83333947755723,69.23323763124935,65.28945977599282,68.9424371211076,65.739679610667,71.37019118001882,69.26800825133697,68.76094474612313,69.03734242633217,70.09681330934468,70.1341119404287,68.24683710213839,68.60785609935117,70.80072495476794,71.41367820706853,69.30335185792471,68.34452458167007,65.70923634013722,73.77603298395115,66.89922322064206,69.51275521819456,84.19175549960474
